label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
V,0.7856199145317078,0.8098182678222656,4.936775326314091e-07,0.7377914786338806,0.7533293962478638,-0.025968926027417183,0.715099036693573,0.6529834270477295,-0.038619473576545715,0.737512469291687,0.5614504814147949,-0.05323503538966179,0.7679876685142517,0.5072206258773804,-0.06623630970716476,0.7147249579429626,0.4998081922531128,-0.00957536231726408,0.6949902176856995,0.3831080198287964,-0.0261380597949028,0.6846306324005127,0.3126576840877533,-0.040268559008836746,0.677131712436676,0.2514248490333557,-0.05198332294821739,0.755661129951477,0.4850307106971741,-0.014114459045231342,0.7547981142997742,0.35042670369148254,-0.03279716521501541,0.7551603317260742,0.27016904950141907,-0.05073650926351547,0.7571161389350891,0.20226672291755676,-0.06394036114215851,0.7913174629211426,0.5086898803710938,-0.022867513820528984,0.7963579893112183,0.393210768699646,-0.05381917953491211,0.7929487824440002,0.46085771918296814,-0.06372043490409851,0.7918103337287903,0.5274174213409424,-0.063652902841568,0.8251861929893494,0.5569056868553162,-0.03394792973995209,0.8324341177940369,0.4761603772640228,-0.06120792776346207,0.8228966593742371,0.5143216252326965,-0.06657490134239197,0.8144714832305908,0.567009687423706,-0.06595434993505478
V,0.7817736864089966,0.8026589155197144,5.075973490420438e-07,0.7341018319129944,0.7477660775184631,-0.026616614311933517,0.7111847400665283,0.6517699360847473,-0.040522538125514984,0.7299177050590515,0.560832142829895,-0.05609619989991188,0.7569493055343628,0.4986218214035034,-0.06970459222793579,0.7074153423309326,0.4995357096195221,-0.010695851407945156,0.6871367692947388,0.3842109143733978,-0.027765879407525063,0.6769744157791138,0.3136942386627197,-0.0416850671172142,0.6695056557655334,0.2532574534416199,-0.052737023681402206,0.7477812170982361,0.485385000705719,-0.014817819930613041,0.7476934194564819,0.348812460899353,-0.03407233953475952,0.7480763792991638,0.2694346606731415,-0.05164714530110359,0.7496786713600159,0.20346736907958984,-0.06416133046150208,0.7831078767776489,0.5088328123092651,-0.023156678304076195,0.7871941328048706,0.3939158320426941,-0.05361547693610191,0.7854794859886169,0.45789799094200134,-0.06233879178762436,0.785173773765564,0.5196785926818848,-0.06141947582364082,0.8173624277114868,0.5545024871826172,-0.033799607306718826,0.8241901993751526,0.4724673330783844,-0.05880887061357498,0.816417932510376,0.5063185691833496,-0.06244029849767685,0.8089139461517334,0.5528453588485718,-0.06074398756027222
V,0.7831031084060669,0.8034527897834778,4.955028316544485e-07,0.7355211973190308,0.7481366395950317,-0.026447009295225143,0.7127506732940674,0.6484447717666626,-0.039747871458530426,0.7317062020301819,0.5580631494522095,-0.0549156591296196,0.7579314708709717,0.4982195794582367,-0.06826361268758774,0.7107479572296143,0.498695969581604,-0.01147390715777874,0.6890134215354919,0.38378602266311646,-0.02912621758878231,0.6777125597000122,0.3141155242919922,-0.043549731373786926,0.6696265935897827,0.2543310821056366,-0.05519330874085426,0.7510482668876648,0.48353976011276245,-0.015911241993308067,0.748279333114624,0.3488176465034485,-0.035699646919965744,0.7479801774024963,0.26867249608039856,-0.054046645760536194,0.74946528673172,0.20165768265724182,-0.06726301461458206,0.786100447177887,0.5063996315002441,-0.02454272285103798,0.7887938022613525,0.39017271995544434,-0.05625543370842934,0.7874218821525574,0.4570917785167694,-0.06626778841018677,0.7883018255233765,0.5237504839897156,-0.06607706099748611,0.8194330334663391,0.5540003776550293,-0.0354657880961895,0.8254331946372986,0.4746597707271576,-0.06299494206905365,0.8172513842582703,0.5092852711677551,-0.06862349808216095,0.8099149465560913,0.5594945549964905,-0.06809554994106293
V,0.7808496952056885,0.8051731586456299,5.03666171880468e-07,0.7328062653541565,0.7501237392425537,-0.023568663746118546,0.7107794880867004,0.6506336331367493,-0.035732902586460114,0.7292233109474182,0.5594525933265686,-0.05040905624628067,0.7541123628616333,0.5010248422622681,-0.06319406628608704,0.7092812061309814,0.4989708960056305,-0.008864589966833591,0.6883964538574219,0.38351500034332275,-0.026101628318428993,0.6782615184783936,0.31310927867889404,-0.040019359439611435,0.6705701947212219,0.25310608744621277,-0.051019567996263504,0.749483585357666,0.48527979850769043,-0.014570388942956924,0.7494148015975952,0.3488205671310425,-0.03430690988898277,0.7496410608291626,0.26750704646110535,-0.05185665935277939,0.7513000965118408,0.2005714774131775,-0.06414228677749634,0.7841382026672363,0.5093827843666077,-0.024233749136328697,0.7858508825302124,0.39570528268814087,-0.05437934771180153,0.783508837223053,0.46317392587661743,-0.06157127767801285,0.7839807868003845,0.5276826620101929,-0.059369370341300964,0.8173664212226868,0.5568883419036865,-0.03615355119109154,0.8232792615890503,0.4753730893135071,-0.06054051220417023,0.8141348958015442,0.5092090964317322,-0.06314320117235184,0.8060322403907776,0.5569108724594116,-0.06062071770429611
V,0.7747419476509094,0.7916390895843506,4.89448780172097e-07,0.7258195281028748,0.7349330186843872,-0.02463928982615471,0.7032616138458252,0.6372705101966858,-0.03774886205792427,0.7205511927604675,0.5474190711975098,-0.053114090114831924,0.7471070885658264,0.48402249813079834,-0.06668213754892349,0.7020622491836548,0.49409568309783936,-0.008405747823417187,0.6822199821472168,0.37988629937171936,-0.024891791865229607,0.6727641224861145,0.3125901520252228,-0.03868958726525307,0.6663981080055237,0.2531481087207794,-0.04991840198636055,0.7409582734107971,0.4807787835597992,-0.013346908614039421,0.7387165427207947,0.34471842646598816,-0.03188779205083847,0.7388148307800293,0.26663368940353394,-0.049672599881887436,0.74198317527771,0.2001909613609314,-0.06292896717786789,0.7760781645774841,0.5035741925239563,-0.02248048223555088,0.7788155674934387,0.38797926902770996,-0.0517374612390995,0.7739431262016296,0.44958189129829407,-0.06143224611878395,0.772602379322052,0.509529173374176,-0.06200302019715309,0.8110052347183228,0.546748161315918,-0.03383858874440193,0.816455066204071,0.46353593468666077,-0.058078136295080185,0.8048521876335144,0.4952463209629059,-0.0628059133887291,0.794468343257904,0.5410206913948059,-0.06260724365711212
V,0.7815893292427063,0.8005624413490295,5.027106340094178e-07,0.7316244840621948,0.740092396736145,-0.023800799623131752,0.7088772058486938,0.6407315731048584,-0.03585412725806236,0.7286554574966431,0.5497921705245972,-0.050524864345788956,0.7582604289054871,0.4983389973640442,-0.06337732821702957,0.7092073559761047,0.4950965344905853,-0.007094552740454674,0.69126957654953,0.37918978929519653,-0.02366653084754944,0.6813202500343323,0.3107702136039734,-0.03832966461777687,0.6737346649169922,0.2500544488430023,-0.05084524303674698,0.7499135732650757,0.4777776002883911,-0.012458502314984798,0.7494267225265503,0.34587806463241577,-0.0317889004945755,0.7499057054519653,0.2649402618408203,-0.050422199070453644,0.7512093186378479,0.1943097710609436,-0.06456955522298813,0.7847350239753723,0.49847736954689026,-0.021929258480668068,0.7898726463317871,0.38247150182724,-0.051503412425518036,0.7870569229125977,0.45245161652565,-0.05939235910773277,0.7859063744544983,0.5220910310745239,-0.058347031474113464,0.8175393342971802,0.5427173972129822,-0.03386407345533371,0.8240344524383545,0.46129488945007324,-0.05921931564807892,0.813804566860199,0.4935459792613983,-0.06363877654075623,0.8036214113235474,0.5432543754577637,-0.06274013221263885
V,0.7777888178825378,0.7974706292152405,5.017408852836525e-07,0.7302404642105103,0.7379497289657593,-0.026244990527629852,0.708014965057373,0.6406165361404419,-0.040631599724292755,0.7251741886138916,0.5527248978614807,-0.05704591050744057,0.750923752784729,0.49264174699783325,-0.0716625526547432,0.7099957466125488,0.49183136224746704,-0.012109396979212761,0.6914271712303162,0.3760554790496826,-0.03073001652956009,0.681735634803772,0.3069695234298706,-0.04601018875837326,0.6750538349151611,0.2466650903224945,-0.05806190147995949,0.7505350708961487,0.47843167185783386,-0.01672004535794258,0.751569926738739,0.3443928062915802,-0.03741071745753288,0.7525221705436707,0.2646810710430145,-0.056047484278678894,0.7544324398040771,0.19704130291938782,-0.0696268379688263,0.7854377627372742,0.5007339119911194,-0.02562675252556801,0.7886497378349304,0.3845435380935669,-0.05739310011267662,0.7857711315155029,0.4470343291759491,-0.06793758273124695,0.7851813435554504,0.5114333629608154,-0.06840163469314575,0.8189849853515625,0.5461092591285706,-0.03682895377278328,0.8255110383033752,0.463460773229599,-0.06329026818275452,0.8149921894073486,0.493541419506073,-0.06902606785297394,0.8048135042190552,0.5416651368141174,-0.06903406977653503
V,0.7754766345024109,0.7843427062034607,4.6960951749497326e-07,0.7258887887001038,0.7242040038108826,-0.025113964453339577,0.7047429084777832,0.6258514523506165,-0.03784964978694916,0.7232416868209839,0.5378443598747253,-0.05253226310014725,0.7490847706794739,0.4735046625137329,-0.06563356518745422,0.7044504284858704,0.48591047525405884,-0.007587244734168053,0.6849696636199951,0.371976763010025,-0.023443059995770454,0.6754751801490784,0.3046939969062805,-0.03698340058326721,0.6692771315574646,0.2461637556552887,-0.0478704534471035,0.7434773445129395,0.47301942110061646,-0.011897217482328415,0.7418746948242188,0.33810675144195557,-0.029577186331152916,0.741888165473938,0.2606472074985504,-0.047506555914878845,0.7448219656944275,0.19756564497947693,-0.060871660709381104,0.7787136435508728,0.49442994594573975,-0.02054530940949917,0.7809687852859497,0.37908563017845154,-0.0490778386592865,0.7758433818817139,0.4307103753089905,-0.060845013707876205,0.774681031703949,0.4867328405380249,-0.06316909193992615,0.8125960826873779,0.5345908999443054,-0.03132885694503784,0.8153089284896851,0.4474426805973053,-0.054887790232896805,0.8049593567848206,0.475544810295105,-0.060246791690588,0.7969392538070679,0.5213730931282043,-0.06075584143400192
V,0.781638503074646,0.7911391258239746,4.815241823052929e-07,0.7317814230918884,0.7286453247070312,-0.023103613406419754,0.7088536620140076,0.6261488795280457,-0.035415008664131165,0.7289739847183228,0.5376983880996704,-0.05046508088707924,0.7597218751907349,0.4862198829650879,-0.06384021043777466,0.7130520343780518,0.4876042604446411,-0.008662668988108635,0.6954047679901123,0.37286698818206787,-0.025985054671764374,0.6854357719421387,0.30441248416900635,-0.04069387540221214,0.6782687902450562,0.2447236180305481,-0.05301985144615173,0.7525220513343811,0.4726864993572235,-0.014329453930258751,0.7522258162498474,0.3397628366947174,-0.03406810015439987,0.752346932888031,0.25934088230133057,-0.05271673575043678,0.7539891600608826,0.1906120479106903,-0.06689546257257462,0.7866647839546204,0.4942064881324768,-0.02392115630209446,0.7911329865455627,0.37354785203933716,-0.05320636183023453,0.7863870859146118,0.4377657175064087,-0.061570800840854645,0.7844723463058472,0.5056094527244568,-0.06104512885212898,0.8189782500267029,0.537787675857544,-0.035852525383234024,0.8245803713798523,0.4522886276245117,-0.06028467416763306,0.8156012296676636,0.4760628640651703,-0.0649418979883194,0.8071498274803162,0.5202412009239197,-0.06448761373758316
V,0.7736851572990417,0.7826218605041504,5.122461743667373e-07,0.7263165712356567,0.7252179384231567,-0.025107331573963165,0.7041285037994385,0.6279886960983276,-0.039378706365823746,0.7206040024757385,0.5438660383224487,-0.055795006453990936,0.7463918924331665,0.48532992601394653,-0.07031308114528656,0.7087991237640381,0.4797438979148865,-0.011709901504218578,0.690708339214325,0.3675728440284729,-0.02996302954852581,0.6819157004356384,0.29941248893737793,-0.04449267312884331,0.676128089427948,0.24043074250221252,-0.05583600699901581,0.7479286789894104,0.4690400958061218,-0.016760583966970444,0.7510400414466858,0.33635061979293823,-0.037526413798332214,0.7517459392547607,0.2582451403141022,-0.05565621331334114,0.7541776299476624,0.19322261214256287,-0.06860847771167755,0.7815050482749939,0.49294817447662354,-0.02587469108402729,0.7851802110671997,0.37926486134529114,-0.05647151544690132,0.7811119556427002,0.44377657771110535,-0.0643998235464096,0.7808312773704529,0.5068448185920715,-0.06302565336227417,0.8134671449661255,0.5380616188049316,-0.037286605685949326,0.8190338611602783,0.4550893306732178,-0.061690982431173325,0.810761034488678,0.4840937554836273,-0.0650404617190361,0.804347574710846,0.5276979804039001,-0.06336352974176407
V,0.7710675001144409,0.7650772333145142,4.5231101353238046e-07,0.7205732464790344,0.7017597556114197,-0.021549884229898453,0.6984283924102783,0.5992860198020935,-0.03145952895283699,0.7178547382354736,0.507372260093689,-0.04394679144024849,0.7471387386322021,0.45316702127456665,-0.05464572831988335,0.7022520303726196,0.4720647931098938,-0.0027193196583539248,0.6837224960327148,0.36220288276672363,-0.01731063239276409,0.674615204334259,0.29838764667510986,-0.029984192922711372,0.6682117581367493,0.24145543575286865,-0.040430787950754166,0.7402682900428772,0.45869970321655273,-0.007291468791663647,0.7380284070968628,0.32821595668792725,-0.02403411641716957,0.7380804419517517,0.2535664141178131,-0.040439482778310776,0.7411567568778992,0.19104376435279846,-0.05263235792517662,0.7744473218917847,0.4791920483112335,-0.016021843999624252,0.7766164541244507,0.36725282669067383,-0.0431356355547905,0.7706039547920227,0.4209336042404175,-0.052841171622276306,0.7691601514816284,0.4810498356819153,-0.05329141393303871,0.8071074485778809,0.517913818359375,-0.02688814513385296,0.8117528557777405,0.4344742000102997,-0.04892944544553757,0.7999565005302429,0.45274817943573,-0.05394585430622101,0.7898409962654114,0.49352726340293884,-0.05399998649954796
V,0.7783884406089783,0.7676337957382202,4.4659319087259064e-07,0.731920063495636,0.7062822580337524,-0.022683007642626762,0.7089859247207642,0.6035478711128235,-0.033581994473934174,0.7307434678077698,0.5156131982803345,-0.04689398407936096,0.7628740668296814,0.470596045255661,-0.05862576887011528,0.7126714587211609,0.4726370871067047,-0.0077345543541014194,0.6960607171058655,0.3615282475948334,-0.023279517889022827,0.6869157552719116,0.29531627893447876,-0.03646401688456535,0.6802331805229187,0.23829805850982666,-0.04760926589369774,0.7512166500091553,0.45879435539245605,-0.012083989568054676,0.751226544380188,0.330710232257843,-0.0296383798122406,0.75104820728302,0.2543889880180359,-0.045896656811237335,0.7524278163909912,0.19085970520973206,-0.05833866447210312,0.7849747538566589,0.4783378839492798,-0.02041824907064438,0.7897599935531616,0.3632657527923584,-0.04801211133599281,0.7838774919509888,0.4212406575679779,-0.05706656351685524,0.7822098731994629,0.48644936084747314,-0.05713842809200287,0.8165630102157593,0.5178417563438416,-0.031003961339592934,0.8215227127075195,0.43539831042289734,-0.05447984114289284,0.8125444054603577,0.4547294080257416,-0.06011897698044777,0.8060963153839111,0.49598342180252075,-0.06048310920596123
V,0.7757285237312317,0.7762502431869507,4.758277611927042e-07,0.7293304204940796,0.7129340171813965,-0.022847676649689674,0.7072547078132629,0.613372266292572,-0.03464280813932419,0.7269770503044128,0.5230664014816284,-0.048539578914642334,0.7587931156158447,0.4721275866031647,-0.06088270619511604,0.7135719656944275,0.47859591245651245,-0.008951211348176003,0.6977415084838867,0.3648277521133423,-0.02527524344623089,0.690180242061615,0.2970273494720459,-0.039144180715084076,0.6844800710678101,0.2387814223766327,-0.050361618399620056,0.7522964477539062,0.4675922393798828,-0.013677333481609821,0.7558980584144592,0.33622315526008606,-0.03085368499159813,0.7588750123977661,0.25932514667510986,-0.046795476227998734,0.7621532082557678,0.19460561871528625,-0.05883030220866203,0.7855837345123291,0.49038827419281006,-0.022367462515830994,0.7902233600616455,0.3766532838344574,-0.04923132807016373,0.7856395244598389,0.43123775720596313,-0.05777539312839508,0.783721923828125,0.49137401580810547,-0.05786256492137909,0.8168171048164368,0.5348964333534241,-0.03330934792757034,0.8231274485588074,0.4533296525478363,-0.05519914627075195,0.8122936487197876,0.4764069616794586,-0.05920673906803131,0.8021131753921509,0.5201738476753235,-0.05876573920249939
